community_name,district,sub_district,total_price,unit_price,floor_area,layout,rooms,halls,floor,total_floors,orientation,decoration,construction_year,building_age,near_subway,listing_time,listing_link,floor_type,decoration_level,floor_type_encoded,orientation_south,district_Binjiang,district_Fuyang,district_Gongshu,district_Jianggan,district_Linan,district_Linping,district_Qiantang,district_Shangcheng,district_Xiacheng,district_Xiaoshan,district_Xihu,district_Yuhang,floor_ratio,price_per_room,area_per_room,age_category,area_category,price_category
Country Garden Bay,Yuhang,Old Yuhang,340.1,28848.0,117.9,4BR 2LR,4,2,High Floor,25.0,East,Fine,2024.0,2.0,1,40 days ago,https://hz.lianjia.com/ershoufang/100002969.html,High Floor,3,2,0,False,False,False,False,False,False,False,False,False,False,False,True,0.75,85.025,29.475,0-5yr,90-120sqm,3-4M
Zhaohui Complex,Jianggan,Central,262.9,60706.0,43.3,3BR 2LR,3,2,High Floor,11.0,Southeast,Fine,2012.0,14.0,0,33 days ago,https://hz.lianjia.com/ershoufang/100002970.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,87.63333333333333,14.433333333333332,10-15yr,<50sqm,2-3M
Sunac Center,Binjiang,Changhe,436.1,66989.0,65.1,1BR 1LR,1,1,Low Floor,11.0,South,Medium,2014.0,12.0,1,69 days ago,https://hz.lianjia.com/ershoufang/100002971.html,Low Floor,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,436.1,65.1,10-15yr,50-70sqm,4-5M
Merchants Apartment,Gongshu,Shangtang,327.2,41735.0,78.4,3BR 1LR,3,1,Middle Floor,32.0,West,Medium,2015.0,11.0,1,147 days ago,https://hz.lianjia.com/ershoufang/100002972.html,Middle Floor,2,1,0,False,False,True,False,False,False,False,False,False,False,False,False,0.5,109.06666666666666,26.133333333333336,10-15yr,70-90sqm,3-4M
Vanke Homeland,Shangcheng,Wangjiang,283.0,63886.0,44.3,3BR 1LR,3,1,Middle Floor,11.0,West,Fine,2002.0,24.0,1,38 days ago,https://hz.lianjia.com/ershoufang/100002973.html,Middle Floor,3,1,0,False,False,False,False,False,False,False,True,False,False,False,False,0.5,94.33333333333333,14.766666666666666,20-30yr,<50sqm,2-3M
Hubin Complex,Xiacheng,Central,169.5,47488.0,35.7,2BR 1LR,2,1,Middle Floor,33.0,East,Unfinished,2013.0,22.0,1,80 days ago,https://hz.lianjia.com/ershoufang/100002974.html,Middle Floor,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,0.5,84.75,17.85,20-30yr,<50sqm,1.5-2M
Poly Mansion,Fuyang,Central,164.2,24465.0,67.1,2BR 2LR,2,2,High Floor,33.0,Northwest,Fine,2025.0,1.0,1,122 days ago,https://hz.lianjia.com/ershoufang/100002975.html,High Floor,3,2,0,False,True,False,False,False,False,False,False,False,False,False,False,0.75,82.1,33.55,0-5yr,50-70sqm,1.5-2M
Jinjiang Court,Yuhang,Old Yuhang,464.0,49260.0,94.2,1BR 0LR,1,0,Low Floor,18.0,East-West,Unfinished,2011.0,15.0,0,19 days ago,https://hz.lianjia.com/ershoufang/100002976.html,Low Floor,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,0.25,464.0,94.2,10-15yr,90-120sqm,4-5M
Hubin Plaza,Xiaoshan,Ningwei,315.5,35448.0,89.0,3BR 2LR,3,2,Middle Floor,32.0,South,Simple,2011.0,15.0,0,81 days ago,https://hz.lianjia.com/ershoufang/100002977.html,Middle Floor,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,105.16666666666667,29.666666666666668,10-15yr,70-90sqm,3-4M
Sanliting World,Gongshu,Kangqiao,299.5,38400.0,78.0,1BR 0LR,1,0,Low Floor,25.0,North-South,Simple,2012.0,14.0,0,130 days ago,https://hz.lianjia.com/ershoufang/100002978.html,Low Floor,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,299.5,78.0,10-15yr,70-90sqm,2-3M
COLI Villa,Xiacheng,Central,378.8,41628.0,91.0,3BR 2LR,3,2,Low Floor,18.0,South,Fine,2006.0,20.0,0,101 days ago,https://hz.lianjia.com/ershoufang/100002979.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,True,False,False,False,0.25,126.26666666666667,30.333333333333332,15-20yr,90-120sqm,3-4M
Desheng Villa,Qiantang,Baiyang,273.4,32091.0,85.2,3BR 2LR,3,2,Middle Floor,25.0,South,Fine,2014.0,12.0,0,52 days ago,https://hz.lianjia.com/ershoufang/100002980.html,Middle Floor,3,1,1,False,False,False,False,False,False,True,False,False,False,False,False,0.5,91.13333333333333,28.400000000000002,10-15yr,70-90sqm,2-3M
CR Land Center,Gongshu,Shangtang,315.6,39450.0,80.0,2BR 2LR,2,2,Low Floor,25.0,Northwest,Simple,2006.0,20.0,1,44 days ago,https://hz.lianjia.com/ershoufang/100002981.html,Low Floor,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0.25,157.8,40.0,15-20yr,70-90sqm,3-4M
Sanliting Homeland,Shangcheng,Xiaoying,433.4,43387.0,99.9,2BR 2LR,2,2,High Floor,18.0,North,Luxury,2010.0,16.0,1,154 days ago,https://hz.lianjia.com/ershoufang/100002982.html,High Floor,4,2,0,False,False,False,False,False,False,False,True,False,False,False,False,0.75,216.7,49.95,15-20yr,90-120sqm,4-5M
Jingfang Bay,Gongshu,Kangqiao,430.9,47401.0,90.9,1BR 0LR,1,0,High Floor,18.0,North-South,Simple,2011.0,15.0,0,164 days ago,https://hz.lianjia.com/ershoufang/100002983.html,High Floor,1,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,430.9,90.9,10-15yr,90-120sqm,4-5M
Fuxing World,Linping,Central,263.6,20908.0,126.1,4BR 2LR,4,2,Middle Floor,18.0,South,Medium,2017.0,9.0,0,126 days ago,https://hz.lianjia.com/ershoufang/100002984.html,Middle Floor,2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,65.9,31.525,5-10yr,120-150sqm,2-3M
Gemdale World,Fuyang,Central,299.1,26901.0,111.2,3BR 2LR,3,2,Low Floor,33.0,South,Simple,2021.0,5.0,1,116 days ago,https://hz.lianjia.com/ershoufang/100002985.html,Low Floor,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,0.25,99.7,37.06666666666667,0-5yr,90-120sqm,2-3M
Evergrande Homeland,Gongshu,Kangqiao,195.1,41159.0,47.4,2BR 2LR,2,2,Middle Floor,18.0,South,Fine,2011.0,15.0,1,23 days ago,https://hz.lianjia.com/ershoufang/100002986.html,Middle Floor,3,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,97.55,23.7,10-15yr,<50sqm,1.5-2M
Jinjiang Complex,Yuhang,Old Yuhang,375.4,36236.0,103.6,3BR 1LR,3,1,High Floor,6.0,Northwest,Medium,2013.0,12.0,0,118 days ago,https://hz.lianjia.com/ershoufang/100002987.html,High Floor,2,2,0,False,False,False,False,False,False,False,False,False,False,False,True,0.75,125.13333333333333,34.53333333333333,10-15yr,90-120sqm,3-4M
Evergrande Court,Shangcheng,Wangjiang,276.1,35494.0,77.8,3BR 2LR,3,2,Middle Floor,7.0,North-South,Fine,2004.0,22.0,1,72 days ago,https://hz.lianjia.com/ershoufang/100002988.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,0.5,92.03333333333335,25.933333333333334,20-30yr,70-90sqm,2-3M
Jingfang Community,Gongshu,Shangtang,217.3,30648.0,70.9,2BR 1LR,2,1,Middle Floor,33.0,Southeast,Medium,2008.0,18.0,0,69 days ago,https://hz.lianjia.com/ershoufang/100002989.html,Middle Floor,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,108.65,35.45,15-20yr,70-90sqm,2-3M
Gemdale City,Gongshu,Banshan,385.5,38361.0,100.5,3BR 2LR,3,2,High Floor,33.0,South,Fine,1995.0,31.0,0,143 days ago,https://hz.lianjia.com/ershoufang/100002990.html,High Floor,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,128.5,33.5,30yr+,90-120sqm,3-4M
Country Garden Place,Xiaoshan,Shushan,228.6,23864.0,95.8,3BR 2LR,3,2,Middle Floor,33.0,South,Simple,2008.0,18.0,0,88 days ago,https://hz.lianjia.com/ershoufang/100002991.html,Middle Floor,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,76.2,31.933333333333334,15-20yr,90-120sqm,2-3M
Sunac Center,Yuhang,Cangqian,426.3,36938.0,115.4,1BR 1LR,1,1,Low Floor,11.0,East,Simple,2025.0,1.0,1,85 days ago,https://hz.lianjia.com/ershoufang/100002992.html,Low Floor,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,0.25,426.3,115.4,0-5yr,90-120sqm,4-5M
Sunac City,Binjiang,Changhe,565.4,56312.0,100.4,3BR 2LR,3,2,Low Floor,18.0,East,Medium,2019.0,7.0,1,25 days ago,https://hz.lianjia.com/ershoufang/100002993.html,Low Floor,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,0.25,188.46666666666667,33.46666666666667,5-10yr,90-120sqm,>5M
Longfor Bay,Yuhang,Old Yuhang,267.8,28339.0,94.5,3BR 2LR,3,2,Middle Floor,25.0,North-South,Luxury,2001.0,25.0,0,62 days ago,https://hz.lianjia.com/ershoufang/100002994.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,89.26666666666667,31.5,20-30yr,90-120sqm,2-3M
Xiaoying Bay,Qiantang,Xiasha,317.6,34829.0,91.2,3BR 1LR,3,1,Middle Floor,25.0,Southwest,Unfinished,2025.0,1.0,1,116 days ago,https://hz.lianjia.com/ershoufang/100002995.html,Middle Floor,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,0.5,105.86666666666667,30.400000000000002,0-5yr,90-120sqm,3-4M
COLI City,Binjiang,Changhe,333.4,44694.0,74.6,2BR 1LR,2,1,High Floor,11.0,North-South,Luxury,2005.0,21.0,0,102 days ago,https://hz.lianjia.com/ershoufang/100002996.html,High Floor,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,166.7,37.3,20-30yr,70-90sqm,3-4M
CIFI City,Gongshu,Daguan,430.0,38775.0,110.9,1BR 1LR,1,1,Low Floor,33.0,Southwest,Medium,2019.0,7.0,1,43 days ago,https://hz.lianjia.com/ershoufang/100002997.html,Low Floor,2,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,430.0,110.9,5-10yr,90-120sqm,4-5M
Zhaohui Garden,Fuyang,Central,231.3,21166.0,109.3,3BR 2LR,3,2,Middle Floor,11.0,West,Fine,2005.0,21.0,1,41 days ago,https://hz.lianjia.com/ershoufang/100002998.html,Middle Floor,3,1,0,False,True,False,False,False,False,False,False,False,False,False,False,0.5,77.10000000000001,36.43333333333333,20-30yr,90-120sqm,2-3M
Shimao Center,Linping,Central,137.6,12523.0,109.9,5BR 3LR,5,3,High Floor,18.0,Southeast,Fine,2018.0,8.0,0,75 days ago,https://hz.lianjia.com/ershoufang/100002999.html,High Floor,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,27.52,21.98,5-10yr,90-120sqm,1-1.5M
Desheng Apartment,Gongshu,Shangtang,302.7,29678.0,102.0,2BR 2LR,2,2,Middle Floor,11.0,South,Medium,2002.0,24.0,0,131 days ago,https://hz.lianjia.com/ershoufang/100003000.html,Middle Floor,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,151.35,51.0,20-30yr,90-120sqm,3-4M
Xiaoying Bay,Yuhang,Old Yuhang,199.0,24939.0,79.8,2BR 1LR,2,1,High Floor,18.0,Southeast,Simple,2016.0,10.0,1,47 days ago,https://hz.lianjia.com/ershoufang/100003001.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,99.5,39.9,5-10yr,70-90sqm,1.5-2M
Jinjiang Community,Gongshu,Kangqiao,473.2,44515.0,106.3,1BR 1LR,1,1,Middle Floor,33.0,Southeast,Medium,2016.0,10.0,0,157 days ago,https://hz.lianjia.com/ershoufang/100003002.html,Middle Floor,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,473.2,106.3,5-10yr,90-120sqm,4-5M
Jingfang Center,Yuhang,Gouzhuang,288.7,33920.0,85.1,2BR 1LR,2,1,Middle Floor,6.0,North-South,Luxury,2019.0,7.0,0,91 days ago,https://hz.lianjia.com/ershoufang/100003003.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,144.35,42.55,5-10yr,70-90sqm,2-3M
Greentown World,Binjiang,Xixing,567.2,51610.0,109.9,3BR 2LR,3,2,Low Floor,32.0,North-South,Fine,2005.0,21.0,0,29 days ago,https://hz.lianjia.com/ershoufang/100003004.html,Low Floor,3,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,189.0666666666667,36.63333333333333,20-30yr,90-120sqm,>5M
Shimao Community,Linping,Central,150.1,16553.0,90.7,1BR 1LR,1,1,Low Floor,25.0,Northeast,Fine,2012.0,14.0,1,105 days ago,https://hz.lianjia.com/ershoufang/100003005.html,Low Floor,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0.25,150.1,90.7,10-15yr,90-120sqm,1.5-2M
Evergrande New Village,Binjiang,Puyan,381.7,35708.0,106.9,2BR 1LR,2,1,Low Floor,25.0,South,Fine,2021.0,5.0,0,121 days ago,https://hz.lianjia.com/ershoufang/100003006.html,Low Floor,3,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,190.85,53.45,0-5yr,90-120sqm,3-4M
Ziyang Center,Xiaoshan,Xintang,344.3,28360.0,121.4,3BR 1LR,3,1,Low Floor,32.0,North-South,Medium,2023.0,3.0,1,35 days ago,https://hz.lianjia.com/ershoufang/100003007.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,114.76666666666667,40.46666666666667,0-5yr,120-150sqm,3-4M
CIFI Villa,Linping,Central,254.2,29085.0,87.4,3BR 2LR,3,2,Low Floor,32.0,South,Medium,2014.0,12.0,0,75 days ago,https://hz.lianjia.com/ershoufang/100003008.html,Low Floor,2,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,84.73333333333333,29.133333333333336,10-15yr,70-90sqm,2-3M
Sanliting Apartment,Gongshu,Banshan,589.9,43093.0,136.9,3BR 2LR,3,2,Middle Floor,25.0,North-South,Luxury,2006.0,20.0,1,69 days ago,https://hz.lianjia.com/ershoufang/100003009.html,Middle Floor,4,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,196.63333333333333,45.63333333333333,15-20yr,120-150sqm,>5M
Sunac Place,Gongshu,Banshan,423.6,44076.0,96.1,5BR 2LR,5,2,Middle Floor,25.0,South,Medium,2005.0,21.0,0,67 days ago,https://hz.lianjia.com/ershoufang/100003010.html,Middle Floor,2,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,84.72,19.22,20-30yr,90-120sqm,4-5M
CR Land Apartment,Jianggan,Central,267.8,35903.0,74.6,2BR 1LR,2,1,Middle Floor,18.0,Southeast,Simple,2015.0,11.0,0,71 days ago,https://hz.lianjia.com/ershoufang/100003011.html,Middle Floor,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,133.9,37.3,10-15yr,70-90sqm,2-3M
Desheng Community,Binjiang,Xixing,145.9,26376.0,55.3,3BR 2LR,3,2,Middle Floor,18.0,North-South,Fine,2001.0,25.0,0,60 days ago,https://hz.lianjia.com/ershoufang/100003012.html,Middle Floor,3,1,1,True,False,False,False,False,False,False,False,False,False,False,False,0.5,48.63333333333333,18.433333333333334,20-30yr,50-70sqm,1-1.5M
Jinjiang Mansion,Xiaoshan,Shushan,180.5,20745.0,87.0,2BR 1LR,2,1,Middle Floor,33.0,North-South,Luxury,2006.0,20.0,0,116 days ago,https://hz.lianjia.com/ershoufang/100003013.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,90.25,43.5,15-20yr,70-90sqm,1.5-2M
Xiaoying City,Jianggan,Central,430.4,39308.0,109.5,3BR 1LR,3,1,High Floor,25.0,Southwest,Fine,2009.0,17.0,1,58 days ago,https://hz.lianjia.com/ershoufang/100003014.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,143.46666666666667,36.5,15-20yr,90-120sqm,4-5M
Hubin Plaza,Xiaoshan,Shushan,119.4,17273.0,69.1,3BR 1LR,3,1,Low Floor,11.0,South,Medium,2023.0,3.0,0,124 days ago,https://hz.lianjia.com/ershoufang/100003015.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,39.800000000000004,23.03333333333333,0-5yr,50-70sqm,1-1.5M
Fuxing Garden,Binjiang,Changhe,373.0,36889.0,101.1,1BR 0LR,1,0,Low Floor,18.0,North-South,Unfinished,2016.0,10.0,1,172 days ago,https://hz.lianjia.com/ershoufang/100003016.html,Low Floor,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,373.0,101.1,5-10yr,90-120sqm,3-4M
Yango City,Yuhang,Xianlin,331.8,30303.0,109.5,4BR 2LR,4,2,Middle Floor,18.0,West,Fine,2008.0,18.0,0,20 days ago,https://hz.lianjia.com/ershoufang/100003017.html,Middle Floor,3,1,0,False,False,False,False,False,False,False,False,False,False,False,True,0.5,82.95,27.375,15-20yr,90-120sqm,3-4M
Wensan Plaza,Binjiang,Xixing,360.1,45354.0,79.4,2BR 2LR,2,2,High Floor,7.0,South,Fine,2002.0,24.0,0,15 days ago,https://hz.lianjia.com/ershoufang/100003018.html,High Floor,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,180.05,39.7,20-30yr,70-90sqm,3-4M
Greentown Garden,Xihu,Wenxin,102.6,31294.0,32.8,1BR 1LR,1,1,Low Floor,33.0,North-South,Medium,2019.0,7.0,0,61 days ago,https://hz.lianjia.com/ershoufang/100003019.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,102.6,32.8,5-10yr,<50sqm,1-1.5M
Jingfang Apartment,Jianggan,Central,346.1,40958.0,84.5,4BR 2LR,4,2,Middle Floor,32.0,North-South,Unfinished,2011.0,15.0,1,35 days ago,https://hz.lianjia.com/ershoufang/100003020.html,Middle Floor,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,86.525,21.125,10-15yr,70-90sqm,3-4M
Jingfang Complex,Binjiang,Xixing,278.4,29025.0,95.9,2BR 1LR,2,1,High Floor,11.0,South,Luxury,2006.0,20.0,1,76 days ago,https://hz.lianjia.com/ershoufang/100003021.html,High Floor,4,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,139.2,47.95,15-20yr,90-120sqm,2-3M
Yango New Village,Linan,Central,287.7,23739.0,121.2,2BR 1LR,2,1,High Floor,18.0,South,Medium,2015.0,11.0,0,40 days ago,https://hz.lianjia.com/ershoufang/100003022.html,High Floor,2,2,1,False,False,False,False,True,False,False,False,False,False,False,False,0.75,143.85,60.6,10-15yr,120-150sqm,2-3M
Vanke Mansion,Shangcheng,Hubin,294.7,37206.0,79.2,5BR 2LR,5,2,High Floor,25.0,South,Simple,2009.0,17.0,0,70 days ago,https://hz.lianjia.com/ershoufang/100003023.html,High Floor,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,0.75,58.94,15.84,15-20yr,70-90sqm,2-3M
Greentown World,Xiacheng,Central,142.6,25779.0,55.3,3BR 2LR,3,2,Low Floor,6.0,South,Fine,1995.0,31.0,1,170 days ago,https://hz.lianjia.com/ershoufang/100003024.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,True,False,False,False,0.25,47.53333333333333,18.433333333333334,30yr+,50-70sqm,1-1.5M
Yango Place,Yuhang,Old Yuhang,204.6,39498.0,51.8,2BR 2LR,2,2,Middle Floor,25.0,South,Fine,2010.0,16.0,0,63 days ago,https://hz.lianjia.com/ershoufang/100003025.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,102.3,25.9,15-20yr,50-70sqm,2-3M
Fuxing Court,Binjiang,Xixing,488.4,39834.0,122.6,4BR 2LR,4,2,Low Floor,33.0,South,Simple,2005.0,21.0,0,110 days ago,https://hz.lianjia.com/ershoufang/100003026.html,Low Floor,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,122.1,30.65,20-30yr,120-150sqm,4-5M
Merchants Garden,Yuhang,Gouzhuang,315.9,27780.0,113.7,4BR 2LR,4,2,Middle Floor,25.0,North-South,Luxury,2017.0,9.0,0,63 days ago,https://hz.lianjia.com/ershoufang/100003027.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,78.975,28.425,5-10yr,90-120sqm,3-4M
Wangjiang Community,Yuhang,Wuchang,208.1,26854.0,77.5,2BR 1LR,2,1,Low Floor,33.0,South,Fine,2019.0,7.0,0,48 days ago,https://hz.lianjia.com/ershoufang/100003028.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,104.05,38.75,5-10yr,70-90sqm,2-3M
Longfor New Village,Jianggan,Central,263.5,36451.0,72.3,5BR 2LR,5,2,High Floor,6.0,Southwest,Medium,2010.0,16.0,0,30 days ago,https://hz.lianjia.com/ershoufang/100003029.html,High Floor,2,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,52.7,14.459999999999999,15-20yr,70-90sqm,2-3M
Jinjiang Complex,Jianggan,Central,622.0,66666.0,93.3,3BR 2LR,3,2,High Floor,32.0,South,Fine,2023.0,3.0,1,157 days ago,https://hz.lianjia.com/ershoufang/100003030.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,207.33333333333334,31.099999999999998,0-5yr,90-120sqm,>5M
Sanliting Place,Binjiang,Xixing,372.6,40942.0,91.0,3BR 2LR,3,2,High Floor,25.0,Southeast,Fine,2005.0,21.0,1,147 days ago,https://hz.lianjia.com/ershoufang/100003031.html,High Floor,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,124.2,30.333333333333332,20-30yr,90-120sqm,3-4M
Yango Villa,Xihu,Sandun,218.9,24678.0,88.7,3BR 2LR,3,2,Low Floor,11.0,North,Fine,2011.0,15.0,1,126 days ago,https://hz.lianjia.com/ershoufang/100003032.html,Low Floor,3,0,0,False,False,False,False,False,False,False,False,False,False,True,False,0.25,72.96666666666667,29.566666666666666,10-15yr,70-90sqm,2-3M
CR Land Place,Yuhang,Cangqian,328.8,31374.0,104.8,2BR 1LR,2,1,High Floor,18.0,South,Fine,2019.0,7.0,1,75 days ago,https://hz.lianjia.com/ershoufang/100003034.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,164.4,52.4,5-10yr,90-120sqm,3-4M
Longfor Villa,Xihu,Zhuantang,423.0,53406.0,79.2,2BR 1LR,2,1,Middle Floor,25.0,East,Medium,2009.0,17.0,1,5 days ago,https://hz.lianjia.com/ershoufang/100003035.html,Middle Floor,2,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0.5,211.5,39.6,15-20yr,70-90sqm,4-5M
Jingfang World,Yuhang,Cangqian,329.4,31553.0,104.4,3BR 2LR,3,2,Middle Floor,18.0,Southwest,Fine,2025.0,1.0,1,175 days ago,https://hz.lianjia.com/ershoufang/100003036.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,109.8,34.800000000000004,0-5yr,90-120sqm,3-4M
Greentown Center,Xiacheng,Central,557.9,58669.0,95.1,4BR 2LR,4,2,High Floor,11.0,South,Fine,1998.0,28.0,1,158 days ago,https://hz.lianjia.com/ershoufang/100003037.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,139.475,23.775,20-30yr,90-120sqm,>5M
